id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
KML-ctMyeT9OkmEO_zjQmw,bazaar-meat-by-josé-andrés-chicago-2,Bazaar Meat,https://s3-media0.fl.yelpcdn.com/bphoto/uar1D2TK36TgRE_vYh8fng/o.jpg,False,https://www.yelp.com/biz/bazaar-meat-by-jos%C3%A9-andr%C3%A9s-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,211,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.3,[],$$$$,+13128206601,(312) 820-6601,4102.904355999825,41.8840009,-87.63722299999999,120 N Wacker Dr,,,Chicago,60606,US,IL,"['120 N Wacker Dr', 'Chicago, IL 60606']"
32t_t04aDAMRkhNksU0xsg,charlie-martins-chicago,Charlie Martin's,https://s3-media0.fl.yelpcdn.com/bphoto/-2piz52WtE2Am94jxNO_RA/o.jpg,False,https://www.yelp.com/biz/charlie-martins-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,46,"[{'alias': 'supperclubs', 'title': 'Supper Clubs'}]",4.8,"['delivery', 'pickup']",,+13129293174,(312) 929-3174,3969.1357162408804,41.895974,-87.631573,736 N Clark St,,,Chicago,60654,US,IL,"['736 N Clark St', 'Chicago, IL 60654']"
yHp_qrNBnx6CmoN3RkdDLw,mano-a-mano-chicago-2,Mano A Mano,https://s3-media0.fl.yelpcdn.com/bphoto/6zbF81ecWABT7-PNrfq_9g/o.jpg,False,https://www.yelp.com/biz/mano-a-mano-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,61,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.2,"['delivery', 'pickup']",,,,3313.263840717102,41.92719,-87.70485,2534 N Milwaukee Ave,,,Chicago,60647,US,IL,"['2534 N Milwaukee Ave', 'Chicago, IL 60647']"
etdDXmh2FnRgOgCRge5MAQ,ocean-grill-and-bar-chicago,Ocean Grill & Bar,https://s3-media0.fl.yelpcdn.com/bphoto/Lx-UsyOvxZmowRkouv13aA/o.jpg,False,https://www.yelp.com/biz/ocean-grill-and-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,164,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.3,"['restaurant_reservation', 'delivery', 'pickup']",$$,+13122261826,(312) 226-1826,6264.3480803848615,41.856734,-87.63923,1826 S Canal St,,,Chicago,60616,US,IL,"['1826 S Canal St', 'Chicago, IL 60616']"
9nFfjQKo2YvttOG7ppqjQQ,rendang-republic-chicago,Rendang Republic,https://s3-media0.fl.yelpcdn.com/bphoto/Rk6418ab4t4LJi5_mG3aKA/o.jpg,False,https://www.yelp.com/biz/rendang-republic-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,46,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.3,"['delivery', 'pickup']",,,,4687.067292395108,41.94324,-87.653001,3355 N Clark St,,,Chicago,60657,US,IL,"['3355 N Clark St', 'Chicago, IL 60657']"
db7p4tMxC_pptYho8RUhzQ,aloha-wagon-chicago,Aloha Wagon,https://s3-media0.fl.yelpcdn.com/bphoto/5DJYjSsrQuhpKKFsfuH84g/o.jpg,False,https://www.yelp.com/biz/aloha-wagon-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,281,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",4.8,['delivery'],$$,+13128889613,(312) 888-9613,5730.327344388117,41.85405076353342,-87.68549001270712,2023 S Western Ave,,,Chicago,60608,US,IL,"['2023 S Western Ave', 'Chicago, IL 60608']"
LnVv3v3uYa7g9MzqzII6tA,provare-chicago,Provare,https://s3-media0.fl.yelpcdn.com/bphoto/vHz0WPg-k66oJu1xsSAHtg/o.jpg,False,https://www.yelp.com/biz/provare-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,442,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,['delivery'],$$$,+13129880943,(312) 988-0943,1414.8113723442366,41.89609753853198,-87.66587719325405,1523 W Chicago Ave,,,Chicago,60642,US,IL,"['1523 W Chicago Ave', 'Chicago, IL 60642']"
XR7K-0DlG3dikV4nRXPjYQ,matilda-chicago-3,Matilda,https://s3-media0.fl.yelpcdn.com/bphoto/sfMZXUw5vviqQtvq5Et0QQ/o.jpg,False,https://www.yelp.com/biz/matilda-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,24,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.8,[],,,,3928.3749799793068,41.89188,-87.63378,535 N Wells St,,,Chicago,60654,US,IL,"['535 N Wells St', 'Chicago, IL 60654']"
dNahrgb_2WkgA4ZhONEHuA,botanero-chicago,Botanero,https://s3-media0.fl.yelpcdn.com/bphoto/Trir9dR9HW0bqyOZq4lJow/o.jpg,False,https://www.yelp.com/biz/botanero-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,23,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,[],,+17737703605,(773) 770-3605,900.7253382161806,41.907463476993115,-87.6672637090087,1413 N Ashland Ave,,,Chicago,60622,US,IL,"['1413 N Ashland Ave', 'Chicago, IL 60622']"
i7Zm01nbGsta7GVVPY-Aqw,la-bodega-chicago-7,La Bodega,https://s3-media0.fl.yelpcdn.com/bphoto/OdAgHtUZOCBLCAdDUltlng/o.jpg,False,https://www.yelp.com/biz/la-bodega-chicago-7?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,17,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",5.0,[],,+14246534900,(424) 653-4900,5931.942305777496,41.86857605,-87.62597656,,,,Chicago,60605,US,IL,"['Chicago, IL 60605']"
bPiaa7fgHkC9l7B2HyS0aw,cedar-palace-chicago-2,Cedar Palace,https://s3-media0.fl.yelpcdn.com/bphoto/TcWClplXd-snEKEZttMPCA/o.jpg,False,https://www.yelp.com/biz/cedar-palace-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,505,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'falafel', 'title': 'Falafel'}]",4.8,"['delivery', 'pickup']",$$,+13126430933,(312) 643-0933,3004.4738179989,41.918054,-87.645757,655 W Armitage Ave,,,Chicago,60614,US,IL,"['655 W Armitage Ave', 'Chicago, IL 60614']"
ak3FYZOsEWeiP6Pdp74YkQ,miru-chicago,Miru,https://s3-media0.fl.yelpcdn.com/bphoto/_rz-UbvEf5cRnSZ3yOf8VA/o.jpg,False,https://www.yelp.com/biz/miru-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,278,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.3,[],$$$,+13127257811,(312) 725-7811,5355.008542962484,41.8874426163459,-87.6176301019272,401 E Wacker Dr,Fl 11,,Chicago,60601,US,IL,"['401 E Wacker Dr', 'Fl 11', 'Chicago, IL 60601']"
5rm_mYQmcqTzLqGeCme8bg,tala-house-chicago,Tala House,https://s3-media0.fl.yelpcdn.com/bphoto/gB2jkVdZx7UkrcVpmBT_mA/o.jpg,False,https://www.yelp.com/biz/tala-house-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,81,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.7,[],,+17737399414,(773) 739-9414,7593.6079173127555,41.97319716465719,-87.6683954,5022 N Clark St,,,Chicago,60640,US,IL,"['5022 N Clark St', 'Chicago, IL 60640']"
xe4ZeL8Cv1IDPJDlsxO8cQ,pig-and-fire-chicago,pig & fire,https://s3-media0.fl.yelpcdn.com/bphoto/fbC3XDlUAZd160A5maV5gg/o.jpg,False,https://www.yelp.com/biz/pig-and-fire-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,7,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",5.0,[],,+13128833754,(312) 883-3754,3304.571371806425,41.884037,-87.705742,135 N Kedzie Ave,,,Chicago,60612,US,IL,"['135 N Kedzie Ave', 'Chicago, IL 60612']"
p2cCK4Vu-3L-skOMd93VVg,jj-thai-street-food-chicago,JJ Thai Street Food,https://s3-media0.fl.yelpcdn.com/bphoto/MPT9IGU4ZUHtL1JCpczDZg/o.jpg,False,https://www.yelp.com/biz/jj-thai-street-food-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,548,"[{'alias': 'thai', 'title': 'Thai'}]",4.4,"['delivery', 'pickup']",$$,+13129294435,(312) 929-4435,1213.2445718085296,41.8958251,-87.6703764,1715 W Chicago Ave,,,Chicago,60622,US,IL,"['1715 W Chicago Ave', 'Chicago, IL 60622']"
VWeNF7HWLNPiXF-cKu4kDg,segnatore-chicago,Segnatore,https://s3-media0.fl.yelpcdn.com/bphoto/w5cQa8kOc7gGS5ephkcjLA/o.jpg,False,https://www.yelp.com/biz/segnatore-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,136,"[{'alias': 'italian', 'title': 'Italian'}]",4.3,['delivery'],,+17736979687,(773) 697-9687,1682.1930106924913,41.89942,-87.6964,1001 N California Ave,,,Chicago,60622,US,IL,"['1001 N California Ave', 'Chicago, IL 60622']"
eWEfgeuMkGjC-yeV7dXArw,monarch-and-lion-chicago-3,"Monarch & Lion, A British Restaurant",https://s3-media0.fl.yelpcdn.com/bphoto/bxGMuU2_Q2LGf7pJ0AqH3w/o.jpg,False,https://www.yelp.com/biz/monarch-and-lion-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,213,"[{'alias': 'british', 'title': 'British'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'indpak', 'title': 'Indian'}]",4.1,"['delivery', 'pickup']",,+13129732623,(312) 973-2623,5031.6487625706,41.891153,-87.61997400000001,302 E Illinois St,,,Chicago,60611,US,IL,"['302 E Illinois St', 'Chicago, IL 60611']"
OSyGZMwCI9w_0BbQtH-kCw,duck-duck-goat-chicago,Duck Duck Goat,https://s3-media0.fl.yelpcdn.com/bphoto/B-9g9Mgdy6TCJv7NeRgwFA/o.jpg,False,https://www.yelp.com/biz/duck-duck-goat-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2090,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.1,['delivery'],$$$,+13129023825,(312) 902-3825,3109.3994242720555,41.886635785447695,-87.64971571113162,857 W Fulton Market,,,Chicago,60607,US,IL,"['857 W Fulton Market', 'Chicago, IL 60607']"
2Oi105ekJSsbFde25kuSXQ,shang-noodle-chicago-chicago,Shang Noodle - Chicago,https://s3-media0.fl.yelpcdn.com/bphoto/MPn8mm4zfP4eDCGVuvWRJA/o.jpg,False,https://www.yelp.com/biz/shang-noodle-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,428,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.3,"['delivery', 'pickup']",$$,+13122852218,(312) 285-2218,4854.758381163953,41.89153,-87.62204,215 E Grand Ave,,,Chicago,60611,US,IL,"['215 E Grand Ave', 'Chicago, IL 60611']"
ej4_eY_5j3qnOAbOqn3f8g,yardbird-chicago,Yardbird,https://s3-media0.fl.yelpcdn.com/bphoto/sldxYqXRmoiOYTBTKcBItg/o.jpg,False,https://www.yelp.com/biz/yardbird-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,418,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.8,"['delivery', 'pickup']",$$,+13129999760,(312) 999-9760,4447.132566582171,41.89199674443663,-87.62704692657827,530 N Wabash Ave,,,Chicago,60654,US,IL,"['530 N Wabash Ave', 'Chicago, IL 60654']"
kUpqpEqkBjZguS1uA6NQYA,en-hakkore-2-0-chicago-15,En Hakkore 2.0,https://s3-media0.fl.yelpcdn.com/bphoto/QO3A1d-5GkMHMIknJYml0A/o.jpg,False,https://www.yelp.com/biz/en-hakkore-2-0-chicago-15?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,609,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.6,"['delivery', 'pickup']",$$,+17732785959,(773) 278-5959,461.0991041813343,41.90859268098761,-87.67442096514347,1467 N Milwaukee Ave,,,Chicago,60622,US,IL,"['1467 N Milwaukee Ave', 'Chicago, IL 60622']"
Enf_3DXmppx19hFGs0UDKw,la-nonna-chicago,La Nonna,https://s3-media0.fl.yelpcdn.com/bphoto/-jBN1TM7gcCGELyAk3B-RA/o.jpg,False,https://www.yelp.com/biz/la-nonna-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,432,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'italian', 'title': 'Italian'}]",4.7,"['delivery', 'pickup']",$$,+17732534741,(773) 253-4741,5474.534952379793,41.9429574,-87.7203016,3400 N Lawndale Ave,,,Chicago,60618,US,IL,"['3400 N Lawndale Ave', 'Chicago, IL 60618']"
_Cfa97PQmir4cBddanCkbQ,la-serre-chicago,La Serre,https://s3-media0.fl.yelpcdn.com/bphoto/xZW_7yCMo7jDEakiMRtUsA/o.jpg,False,https://www.yelp.com/biz/la-serre-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,137,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.2,[],$$$$,+13125001128,(312) 500-1128,3156.4613991992082,41.88699,-87.64848,307 N Green St,,,Chicago,60607,US,IL,"['307 N Green St', 'Chicago, IL 60607']"
bQ1Lc_PEoC2s4kZJcxM43A,lao-der-chicago,Lao Der,https://s3-media0.fl.yelpcdn.com/bphoto/WfLhm_cYp-vXc1Tqtr-y8w/o.jpg,False,https://www.yelp.com/biz/lao-der-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,34,"[{'alias': 'laotian', 'title': 'Laotian'}]",5.0,"['delivery', 'pickup']",,+18722414879,(872) 241-4879,6162.686499423947,41.95222,-87.717395,3922 N Elston Ave,,,Chicago,60618,US,IL,"['3922 N Elston Ave', 'Chicago, IL 60618']"
_wtMT97gelNAyfI82FPFvA,3-arts-club-cafe-chicago-10,3 Arts Club Cafe at RH Chicago,https://s3-media0.fl.yelpcdn.com/bphoto/cKy_OvlYfbOB9VLGkioYxQ/o.jpg,False,https://www.yelp.com/biz/3-arts-club-cafe-chicago-10?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1685,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'newamerican', 'title': 'New American'}]",4.4,['delivery'],$$$,+13124759116,(312) 475-9116,3914.7804020386798,41.90597798618776,-87.6304426150657,1300 N Dearborn St,,,Chicago,60610,US,IL,"['1300 N Dearborn St', 'Chicago, IL 60610']"
cyqK8gatPIaOYNvwq4yprA,olio-e-più-chicago-2,Olio e Più,https://s3-media0.fl.yelpcdn.com/bphoto/R48tM6hZcm2poWzi29Y4JQ/o.jpg,False,https://www.yelp.com/biz/olio-e-pi%C3%B9-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,575,"[{'alias': 'italian', 'title': 'Italian'}]",4.4,"['delivery', 'pickup']",$$$,+13123633335,(312) 363-3335,4321.836371703315,41.89059,-87.62939,445 N Dearborn St,,,Chicago,60654,US,IL,"['445 N Dearborn St', 'Chicago, IL 60654']"
eTDiXThHbw1FYNSGoeGB-Q,cumin-lakeview-chicago,Cumin - Lakeview,https://s3-media0.fl.yelpcdn.com/bphoto/krppYAga5bA2HmJRPc-K3Q/o.jpg,False,https://www.yelp.com/biz/cumin-lakeview-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,34,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.6,"['delivery', 'pickup']",,+17736879024,(773) 687-9024,4240.141433416346,41.93970291312647,-87.65574289999999,1039 W Belmont Ave,,,Chicago,60657,US,IL,"['1039 W Belmont Ave', 'Chicago, IL 60657']"
B_04jjMZjeGGKjaPcR3Kig,three-dots-and-a-dash-chicago,Three Dots and A Dash,https://s3-media0.fl.yelpcdn.com/bphoto/oDj0rfl6yoTfg5KZql1Fdw/o.jpg,False,https://www.yelp.com/biz/three-dots-and-a-dash-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,4119,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'tikibars', 'title': 'Tiki Bars'}]",4.1,"['delivery', 'pickup']",$$$,+13126104220,(312) 610-4220,4231.7663526023925,41.89026241296157,-87.63074664896239,435 N Clark St,Back alley on Hubbard St,,Chicago,60654,US,IL,"['435 N Clark St', 'Back alley on Hubbard St', 'Chicago, IL 60654']"
imi5EbVSwQXbqNJdYoEOyg,kanin-chicago,Kanin,https://s3-media0.fl.yelpcdn.com/bphoto/mNk1RokPQcGDhXFiAwcosw/o.jpg,False,https://www.yelp.com/biz/kanin-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,41,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.7,[],,,,7850.916638844436,41.975794,-87.679197,5131 N Damen Ave,,,Chicago,60625,US,IL,"['5131 N Damen Ave', 'Chicago, IL 60625']"
iiY5lZTcUqgxfU2It8pyUQ,il-girasole-trattoria-chicago,Il Girasole Trattoria,https://s3-media0.fl.yelpcdn.com/bphoto/UDpRGZ5lW0LGdpCw8kauJA/o.jpg,False,https://www.yelp.com/biz/il-girasole-trattoria-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'soup', 'title': 'Soup'}]",4.6,"['delivery', 'pickup']",,+18723152928,(872) 315-2928,2931.815330468413,41.9304808,-87.68807216688188,2700 N Western Ave,,,Chicago,60647,US,IL,"['2700 N Western Ave', 'Chicago, IL 60647']"
bQDXNksi5lQ4YRv0kGSzjQ,the-welcome-back-lounge-chicago,The Welcome Back Lounge,https://s3-media0.fl.yelpcdn.com/bphoto/TjCUcUaKkS9YHQY6RI0PRg/o.jpg,False,https://www.yelp.com/biz/the-welcome-back-lounge-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,128,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",$$,+17738252800,(773) 825-2800,2959.2490356321614,41.92549,-87.701022,2423 N Milwaukee Ave,,,Chicago,60647,US,IL,"['2423 N Milwaukee Ave', 'Chicago, IL 60647']"
uGrvtr88xUMU7RrKfXvCGg,jeong-chicago,jeong,https://s3-media0.fl.yelpcdn.com/bphoto/Ry2XjwfKXcoJjSriWgPoAA/o.jpg,False,https://www.yelp.com/biz/jeong-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,217,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'newamerican', 'title': 'New American'}]",4.6,[],$$$$,+13128775016,(312) 877-5016,1461.6970542748966,41.89637,-87.66477,1460 W Chicago Ave,,,Chicago,60642,US,IL,"['1460 W Chicago Ave', 'Chicago, IL 60642']"
B3s6h5OFne0C5ygKSevJpA,rudy-s-ramen-chicago,Rudy’s Ramen,https://s3-media0.fl.yelpcdn.com/bphoto/9P6aTCu4xbaF2-fvQ4EXPw/o.jpg,False,https://www.yelp.com/biz/rudy-s-ramen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,158,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.7,"['delivery', 'pickup']",$$,+13129657187,(312) 965-7187,1068.1268768503876,41.90252543864915,-87.66536544877775,1146 N Milwaukee Ave,,,Chicago,60642,US,IL,"['1146 N Milwaukee Ave', 'Chicago, IL 60642']"
NMhq1mBTxwmvxzmUB9BbrA,taste-of-japan-chicago,Taste of Japan,https://s3-media0.fl.yelpcdn.com/bphoto/uVZTPYgRKDDk0oLnQqbqzw/o.jpg,False,https://www.yelp.com/biz/taste-of-japan-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,20,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japacurry', 'title': 'Japanese Curry'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.7,"['restaurant_reservation', 'delivery', 'pickup']",,+13125889818,(312) 588-9818,4228.748153755794,41.886037,-87.633631,201 N Wells St,,,Chicago,60606,US,IL,"['201 N Wells St', 'Chicago, IL 60606']"
r9zeenSk7DLkv3MwHbfkng,menya-goku-by-ramen-wasabi-chicago,Menya Goku By Ramen Wasabi,https://s3-media0.fl.yelpcdn.com/bphoto/YUSehQQXGODCGSQp1ssNxw/o.jpg,False,https://www.yelp.com/biz/menya-goku-by-ramen-wasabi-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,138,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.7,"['delivery', 'pickup']",$$,+17739426701,(773) 942-6701,6246.778204036729,41.9612451,-87.6841485,2207 W Montrose Ave,,,Chicago,60618,US,IL,"['2207 W Montrose Ave', 'Chicago, IL 60618']"
SfaA8AXQVtPY1JtAuJrgaw,la-catedral-cafe-and-restaurant-chicago-2,La Catedral Cafe & Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/Yq71UgsRf8X6lcWAYfN1yw/o.jpg,False,https://www.yelp.com/biz/la-catedral-cafe-and-restaurant-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,658,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.3,"['delivery', 'pickup']",$$,+17738237546,(773) 823-7546,7058.604157476115,41.84620962373961,-87.70902274437614,2500 S Christiana Ave,,,Chicago,60623,US,IL,"['2500 S Christiana Ave', 'Chicago, IL 60623']"
